shop_name,lng,lat,address,module,time
田老师红烧肉（中关村物美店）,116.31118192168124,39.98186298059522,中关村,拼好饭,中午
汉堡王(北京融科资讯30354店),116.32019349728547,39.98162781534477,中关村,拼好饭,中午
瑞幸咖啡(中关村科贸电子城店),116.31096036645124,39.98224638083349,中关村,拼好饭,中午
桃园煲仔饭（五道口店）,116.32761176886169,39.98678735313112,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
茶百道（人民大学店）,116.31221787017324,39.971858435613385,中关村,拼好饭,中午
袁记云饺(人大西门店),116.30065137992732,39.96687875054249,中关村,拼好饭,中午
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,中午
沙县小吃（第2风味+北京洪火火餐饮管理有限公司）,116.3059351229033,39.97622093072224,中关村,拼好饭,中午
粤公主港式烧腊（电子大厦店）,116.30573521518878,39.9788951866402,中关村,拼好饭,中午
紫燕百味鸡（卤味·套餐饭·拌菜·中关村南路店）,116.3130769495371,39.97972649413026,中关村,拼好饭,中午
老北京炙烤牛肋条饭·炙子烤肉（铁道边第9档店）,116.33400622403472,39.986785255860944,中关村,拼好饭,中午
肘局牌隆江猪脚饭(第3档口津鑫盛美食城),116.30167923537228,39.97509961585144,中关村,拼好饭,中午
煲仔皇煲仔饭（新中关店）,116.30948427242204,39.97719534652683,中关村,拼好饭,中午
AoTigercoffee虎闻咖啡（中关村店）,116.3064582995127,39.981754749964345,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
南城香·饭香串香馄饨香（中关村南路店）,116.31279760680538,39.97949303213057,中关村,拼好饭,中午
袁记云饺(科学院南路店),116.31938179621484,39.97028183454107,中关村,拼好饭,中午
田老师红烧肉（中关村物美店）,116.31118192168124,39.98186298059522,中关村,拼好饭,中午
汉堡王(北京融科资讯30354店),116.32019349728547,39.98162781534477,中关村,拼好饭,中午
瑞幸咖啡(中关村科贸电子城店),116.31096036645124,39.98224638083349,中关村,拼好饭,中午
桃园煲仔饭（五道口店）,116.32761176886169,39.98678735313112,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
茶百道（人民大学店）,116.31221787017324,39.971858435613385,中关村,拼好饭,中午
袁记云饺(人大西门店),116.30065137992732,39.96687875054249,中关村,拼好饭,中午
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,中午
沙县小吃（第2风味+北京洪火火餐饮管理有限公司）,116.3059351229033,39.97622093072224,中关村,拼好饭,中午
粤公主港式烧腊（电子大厦店）,116.30573521518878,39.9788951866402,中关村,拼好饭,中午
紫燕百味鸡（卤味·套餐饭·拌菜·中关村南路店）,116.3130769495371,39.97972649413026,中关村,拼好饭,中午
老北京炙烤牛肋条饭·炙子烤肉（铁道边第9档店）,116.33400622403472,39.986785255860944,中关村,拼好饭,中午
肘局牌隆江猪脚饭(第3档口津鑫盛美食城),116.30167923537228,39.97509961585144,中关村,拼好饭,中午
煲仔皇煲仔饭（新中关店）,116.30948427242204,39.97719534652683,中关村,拼好饭,中午
AoTigercoffee虎闻咖啡（中关村店）,116.3064582995127,39.981754749964345,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
南城香·饭香串香馄饨香（中关村南路店）,116.31279760680538,39.97949303213057,中关村,拼好饭,中午
袁记云饺(科学院南路店),116.31938179621484,39.97028183454107,中关村,拼好饭,中午
田老师红烧肉（中关村物美店）,116.31118192168124,39.98186298059522,中关村,拼好饭,中午
汉堡王(北京融科资讯30354店),116.32019349728547,39.98162781534477,中关村,拼好饭,中午
瑞幸咖啡(中关村科贸电子城店),116.31096036645124,39.98224638083349,中关村,拼好饭,中午
桃园煲仔饭（五道口店）,116.32761176886169,39.98678735313112,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
茶百道（人民大学店）,116.31221787017324,39.971858435613385,中关村,拼好饭,中午
袁记云饺(人大西门店),116.30065137992732,39.96687875054249,中关村,拼好饭,中午
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,中午
沙县小吃（第2风味+北京洪火火餐饮管理有限公司）,116.3059351229033,39.97622093072224,中关村,拼好饭,中午
粤公主港式烧腊（电子大厦店）,116.30573521518878,39.9788951866402,中关村,拼好饭,中午
紫燕百味鸡（卤味·套餐饭·拌菜·中关村南路店）,116.3130769495371,39.97972649413026,中关村,拼好饭,中午
老北京炙烤牛肋条饭·炙子烤肉（铁道边第9档店）,116.33400622403472,39.986785255860944,中关村,拼好饭,中午
肘局牌隆江猪脚饭(第3档口津鑫盛美食城),116.30167923537228,39.97509961585144,中关村,拼好饭,中午
煲仔皇煲仔饭（新中关店）,116.30948427242204,39.97719534652683,中关村,拼好饭,中午
AoTigercoffee虎闻咖啡（中关村店）,116.3064582995127,39.981754749964345,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
南城香·饭香串香馄饨香（中关村南路店）,116.31279760680538,39.97949303213057,中关村,拼好饭,中午
袁记云饺(科学院南路店),116.31938179621484,39.97028183454107,中关村,拼好饭,中午
田老师红烧肉（中关村物美店）,116.31118192168124,39.98186298059522,中关村,拼好饭,中午
汉堡王(北京融科资讯30354店),116.32019349728547,39.98162781534477,中关村,拼好饭,中午
瑞幸咖啡(中关村科贸电子城店),116.31096036645124,39.98224638083349,中关村,拼好饭,中午
桃园煲仔饭（五道口店）,116.32761176886169,39.98678735313112,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
茶百道（人民大学店）,116.31221787017324,39.971858435613385,中关村,拼好饭,中午
袁记云饺(人大西门店),116.30065137992732,39.96687875054249,中关村,拼好饭,中午
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,中午
沙县小吃（第2风味+北京洪火火餐饮管理有限公司）,116.3059351229033,39.97622093072224,中关村,拼好饭,中午
粤公主港式烧腊（电子大厦店）,116.30573521518878,39.9788951866402,中关村,拼好饭,中午
紫燕百味鸡（卤味·套餐饭·拌菜·中关村南路店）,116.3130769495371,39.97972649413026,中关村,拼好饭,中午
老北京炙烤牛肋条饭·炙子烤肉（铁道边第9档店）,116.33400622403472,39.986785255860944,中关村,拼好饭,中午
肘局牌隆江猪脚饭(第3档口津鑫盛美食城),116.30167923537228,39.97509961585144,中关村,拼好饭,中午
煲仔皇煲仔饭（新中关店）,116.30948427242204,39.97719534652683,中关村,拼好饭,中午
AoTigercoffee虎闻咖啡（中关村店）,116.3064582995127,39.981754749964345,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
南城香·饭香串香馄饨香（中关村南路店）,116.31279760680538,39.97949303213057,中关村,拼好饭,中午
袁记云饺(科学院南路店),116.31938179621484,39.97028183454107,中关村,拼好饭,中午
田老师红烧肉（中关村物美店）,116.31118192168124,39.98186298059522,中关村,拼好饭,中午
汉堡王(北京融科资讯30354店),116.32019349728547,39.98162781534477,中关村,拼好饭,中午
瑞幸咖啡(中关村科贸电子城店),116.31096036645124,39.98224638083349,中关村,拼好饭,中午
桃园煲仔饭（五道口店）,116.32761176886169,39.98678735313112,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
茶百道（人民大学店）,116.31221787017324,39.971858435613385,中关村,拼好饭,中午
袁记云饺(人大西门店),116.30065137992732,39.96687875054249,中关村,拼好饭,中午
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,中午
沙县小吃（第2风味+北京洪火火餐饮管理有限公司）,116.3059351229033,39.97622093072224,中关村,拼好饭,中午
粤公主港式烧腊（电子大厦店）,116.30573521518878,39.9788951866402,中关村,拼好饭,中午
紫燕百味鸡（卤味·套餐饭·拌菜·中关村南路店）,116.3130769495371,39.97972649413026,中关村,拼好饭,中午
老北京炙烤牛肋条饭·炙子烤肉（铁道边第9档店）,116.33400622403472,39.986785255860944,中关村,拼好饭,中午
肘局牌隆江猪脚饭(第3档口津鑫盛美食城),116.30167923537228,39.97509961585144,中关村,拼好饭,中午
煲仔皇煲仔饭（新中关店）,116.30948427242204,39.97719534652683,中关村,拼好饭,中午
AoTigercoffee虎闻咖啡（中关村店）,116.3064582995127,39.981754749964345,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
南城香·饭香串香馄饨香（中关村南路店）,116.31279760680538,39.97949303213057,中关村,拼好饭,中午
袁记云饺(科学院南路店),116.31938179621484,39.97028183454107,中关村,拼好饭,中午
田老师红烧肉（中关村物美店）,116.31118192168124,39.98186298059522,中关村,拼好饭,中午
汉堡王(北京融科资讯30354店),116.32019349728547,39.98162781534477,中关村,拼好饭,中午
瑞幸咖啡(中关村科贸电子城店),116.31096036645124,39.98224638083349,中关村,拼好饭,中午
桃园煲仔饭（五道口店）,116.32761176886169,39.98678735313112,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
茶百道（人民大学店）,116.31221787017324,39.971858435613385,中关村,拼好饭,中午
袁记云饺(人大西门店),116.30065137992732,39.96687875054249,中关村,拼好饭,中午
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,中午
沙县小吃（第2风味+北京洪火火餐饮管理有限公司）,116.3059351229033,39.97622093072224,中关村,拼好饭,中午
粤公主港式烧腊（电子大厦店）,116.30573521518878,39.9788951866402,中关村,拼好饭,中午
紫燕百味鸡（卤味·套餐饭·拌菜·中关村南路店）,116.3130769495371,39.97972649413026,中关村,拼好饭,中午
老北京炙烤牛肋条饭·炙子烤肉（铁道边第9档店）,116.33400622403472,39.986785255860944,中关村,拼好饭,中午
肘局牌隆江猪脚饭(第3档口津鑫盛美食城),116.30167923537228,39.97509961585144,中关村,拼好饭,中午
煲仔皇煲仔饭（新中关店）,116.30948427242204,39.97719534652683,中关村,拼好饭,中午
AoTigercoffee虎闻咖啡（中关村店）,116.3064582995127,39.981754749964345,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
南城香·饭香串香馄饨香（中关村南路店）,116.31279760680538,39.97949303213057,中关村,拼好饭,中午
袁记云饺(科学院南路店),116.31938179621484,39.97028183454107,中关村,拼好饭,中午
田老师红烧肉（中关村物美店）,116.31118192168124,39.98186298059522,中关村,拼好饭,中午
汉堡王(北京融科资讯30354店),116.32019349728547,39.98162781534477,中关村,拼好饭,中午
瑞幸咖啡(中关村科贸电子城店),116.31096036645124,39.98224638083349,中关村,拼好饭,中午
桃园煲仔饭（五道口店）,116.32761176886169,39.98678735313112,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
茶百道（人民大学店）,116.31221787017324,39.971858435613385,中关村,拼好饭,中午
袁记云饺(人大西门店),116.30065137992732,39.96687875054249,中关村,拼好饭,中午
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,中午
沙县小吃（第2风味+北京洪火火餐饮管理有限公司）,116.3059351229033,39.97622093072224,中关村,拼好饭,中午
粤公主港式烧腊（电子大厦店）,116.30573521518878,39.9788951866402,中关村,拼好饭,中午
紫燕百味鸡（卤味·套餐饭·拌菜·中关村南路店）,116.3130769495371,39.97972649413026,中关村,拼好饭,中午
老北京炙烤牛肋条饭·炙子烤肉（铁道边第9档店）,116.33400622403472,39.986785255860944,中关村,拼好饭,中午
肘局牌隆江猪脚饭(第3档口津鑫盛美食城),116.30167923537228,39.97509961585144,中关村,拼好饭,中午
煲仔皇煲仔饭（新中关店）,116.30948427242204,39.97719534652683,中关村,拼好饭,中午
AoTigercoffee虎闻咖啡（中关村店）,116.3064582995127,39.981754749964345,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
南城香·饭香串香馄饨香（中关村南路店）,116.31279760680538,39.97949303213057,中关村,拼好饭,中午
袁记云饺(科学院南路店),116.31938179621484,39.97028183454107,中关村,拼好饭,中午
田老师红烧肉（中关村物美店）,116.31118192168124,39.98186298059522,中关村,拼好饭,中午
汉堡王(北京融科资讯30354店),116.32019349728547,39.98162781534477,中关村,拼好饭,中午
瑞幸咖啡(中关村科贸电子城店),116.31096036645124,39.98224638083349,中关村,拼好饭,中午
桃园煲仔饭（五道口店）,116.32761176886169,39.98678735313112,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
茶百道（人民大学店）,116.31221787017324,39.971858435613385,中关村,拼好饭,中午
袁记云饺(人大西门店),116.30065137992732,39.96687875054249,中关村,拼好饭,中午
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,中午
沙县小吃（第2风味+北京洪火火餐饮管理有限公司）,116.3059351229033,39.97622093072224,中关村,拼好饭,中午
粤公主港式烧腊（电子大厦店）,116.30573521518878,39.9788951866402,中关村,拼好饭,中午
紫燕百味鸡（卤味·套餐饭·拌菜·中关村南路店）,116.3130769495371,39.97972649413026,中关村,拼好饭,中午
老北京炙烤牛肋条饭·炙子烤肉（铁道边第9档店）,116.33400622403472,39.986785255860944,中关村,拼好饭,中午
肘局牌隆江猪脚饭(第3档口津鑫盛美食城),116.30167923537228,39.97509961585144,中关村,拼好饭,中午
煲仔皇煲仔饭（新中关店）,116.30948427242204,39.97719534652683,中关村,拼好饭,中午
AoTigercoffee虎闻咖啡（中关村店）,116.3064582995127,39.981754749964345,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
南城香·饭香串香馄饨香（中关村南路店）,116.31279760680538,39.97949303213057,中关村,拼好饭,中午
袁记云饺(科学院南路店),116.31938179621484,39.97028183454107,中关村,拼好饭,中午
田老师红烧肉（中关村物美店）,116.31118192168124,39.98186298059522,中关村,拼好饭,中午
汉堡王(北京融科资讯30354店),116.32019349728547,39.98162781534477,中关村,拼好饭,中午
瑞幸咖啡(中关村科贸电子城店),116.31096036645124,39.98224638083349,中关村,拼好饭,中午
桃园煲仔饭（五道口店）,116.32761176886169,39.98678735313112,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
茶百道（人民大学店）,116.31221787017324,39.971858435613385,中关村,拼好饭,中午
袁记云饺(人大西门店),116.30065137992732,39.96687875054249,中关村,拼好饭,中午
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,中午
沙县小吃（第2风味+北京洪火火餐饮管理有限公司）,116.3059351229033,39.97622093072224,中关村,拼好饭,中午
粤公主港式烧腊（电子大厦店）,116.30573521518878,39.9788951866402,中关村,拼好饭,中午
紫燕百味鸡（卤味·套餐饭·拌菜·中关村南路店）,116.3130769495371,39.97972649413026,中关村,拼好饭,中午
老北京炙烤牛肋条饭·炙子烤肉（铁道边第9档店）,116.33400622403472,39.986785255860944,中关村,拼好饭,中午
肘局牌隆江猪脚饭(第3档口津鑫盛美食城),116.30167923537228,39.97509961585144,中关村,拼好饭,中午
煲仔皇煲仔饭（新中关店）,116.30948427242204,39.97719534652683,中关村,拼好饭,中午
AoTigercoffee虎闻咖啡（中关村店）,116.3064582995127,39.981754749964345,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
南城香·饭香串香馄饨香（中关村南路店）,116.31279760680538,39.97949303213057,中关村,拼好饭,中午
袁记云饺(科学院南路店),116.31938179621484,39.97028183454107,中关村,拼好饭,中午
田老师红烧肉（中关村物美店）,116.31118192168124,39.98186298059522,中关村,拼好饭,中午
汉堡王(北京融科资讯30354店),116.32019349728547,39.98162781534477,中关村,拼好饭,中午
瑞幸咖啡(中关村科贸电子城店),116.31096036645124,39.98224638083349,中关村,拼好饭,中午
桃园煲仔饭（五道口店）,116.32761176886169,39.98678735313112,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
茶百道（人民大学店）,116.31221787017324,39.971858435613385,中关村,拼好饭,中午
袁记云饺(人大西门店),116.30065137992732,39.96687875054249,中关村,拼好饭,中午
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,中午
沙县小吃（第2风味+北京洪火火餐饮管理有限公司）,116.3059351229033,39.97622093072224,中关村,拼好饭,中午
粤公主港式烧腊（电子大厦店）,116.30573521518878,39.9788951866402,中关村,拼好饭,中午
紫燕百味鸡（卤味·套餐饭·拌菜·中关村南路店）,116.3130769495371,39.97972649413026,中关村,拼好饭,中午
老北京炙烤牛肋条饭·炙子烤肉（铁道边第9档店）,116.33400622403472,39.986785255860944,中关村,拼好饭,中午
肘局牌隆江猪脚饭(第3档口津鑫盛美食城),116.30167923537228,39.97509961585144,中关村,拼好饭,中午
煲仔皇煲仔饭（新中关店）,116.30948427242204,39.97719534652683,中关村,拼好饭,中午
AoTigercoffee虎闻咖啡（中关村店）,116.3064582995127,39.981754749964345,中关村,拼好饭,中午
汉堡王（五道口餐厅19195店）,116.32783369950502,39.991204744642985,中关村,拼好饭,中午
南城香·饭香串香馄饨香（中关村南路店）,116.31279760680538,39.97949303213057,中关村,拼好饭,中午
袁记云饺(科学院南路店),116.31938179621484,39.97028183454107,中关村,拼好饭,中午
安徽牛肉板面,116.30065837331531,39.96681774074754,中关村,拼好饭,宵夜
肴可及脆皮鸡烤肉饭（第13档口-吉祥美食城店),116.32175167210744,39.98352474010331,中关村,拼好饭,宵夜
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,宵夜
张亮麻辣烫·麻辣拌（万泉河路店）,116.30066037250124,39.96679173828845,中关村,拼好饭,宵夜
辣味道拉条子·剁椒鸡（第二风味北京富老八餐饮有限公司）,116.31109261763136,39.985848984349694,中关村,拼好饭,宵夜
曼玲粥(五道口店·包子·馅饼·油条),116.32788118198523,39.98653984854911,中关村,拼好饭,宵夜
赌上厨师职业生涯的炒饭！锄禾蛋炒饭·炒面·炒粉（第12档口津鑫盛美食城店）,116.3015385270665,39.97508886440194,中关村,拼好饭,宵夜
华莱士·全鸡汉堡（北京大学店）,116.30570953238454,39.98475299371824,中关村,拼好饭,宵夜
华莱士全鸡汉堡(五道口店),116.32782624855498,39.98700893404656,中关村,拼好饭,宵夜
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,宵夜
山西刀削面（中关村店）,116.3125226653172,39.97599469364965,中关村,拼好饭,宵夜
淮王小哥哥烤冷面煎饼（万泉河店）,116.30065637425476,39.966842743246175,中关村,拼好饭,宵夜
曼玲粥(五道口店·包子·馅饼·油条),116.32788118198523,39.98653984854911,中关村,拼好饭,宵夜
华莱士全鸡汉堡(五道口店),116.32782624855498,39.98700893404656,中关村,拼好饭,宵夜
他大舅东北老饭盒（第5档口庆余年美食城店）,116.3192617690876,39.97267596909383,中关村,拼好饭,宵夜
朴正喜韩式炸鸡·火鸡面（人民大学店）,116.29628833130177,39.972707981417415,中关村,拼好饭,宵夜
鸡柳大人（紫金数码园店）,116.33056224254037,39.97714413102268,中关村,拼好饭,宵夜
安徽牛肉板面,116.30065837331531,39.96681774074754,中关村,拼好饭,宵夜
肴可及脆皮鸡烤肉饭（第13档口-吉祥美食城店),116.32175167210744,39.98352474010331,中关村,拼好饭,宵夜
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,宵夜
张亮麻辣烫·麻辣拌（万泉河路店）,116.30066037250124,39.96679173828845,中关村,拼好饭,宵夜
辣味道拉条子·剁椒鸡（第二风味北京富老八餐饮有限公司）,116.31109261763136,39.985848984349694,中关村,拼好饭,宵夜
曼玲粥(五道口店·包子·馅饼·油条),116.32788118198523,39.98653984854911,中关村,拼好饭,宵夜
赌上厨师职业生涯的炒饭！锄禾蛋炒饭·炒面·炒粉（第12档口津鑫盛美食城店）,116.3015385270665,39.97508886440194,中关村,拼好饭,宵夜
华莱士·全鸡汉堡（北京大学店）,116.30570953238454,39.98475299371824,中关村,拼好饭,宵夜
华莱士全鸡汉堡(五道口店),116.32782624855498,39.98700893404656,中关村,拼好饭,宵夜
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,宵夜
山西刀削面（中关村店）,116.3125226653172,39.97599469364965,中关村,拼好饭,宵夜
淮王小哥哥烤冷面煎饼（万泉河店）,116.30065637425476,39.966842743246175,中关村,拼好饭,宵夜
曼玲粥(五道口店·包子·馅饼·油条),116.32788118198523,39.98653984854911,中关村,拼好饭,宵夜
华莱士全鸡汉堡(五道口店),116.32782624855498,39.98700893404656,中关村,拼好饭,宵夜
他大舅东北老饭盒（第5档口庆余年美食城店）,116.3192617690876,39.97267596909383,中关村,拼好饭,宵夜
朴正喜韩式炸鸡·火鸡面（人民大学店）,116.29628833130177,39.972707981417415,中关村,拼好饭,宵夜
鸡柳大人（紫金数码园店）,116.33056224254037,39.97714413102268,中关村,拼好饭,宵夜
安徽牛肉板面,116.30065837331531,39.96681774074754,中关村,拼好饭,宵夜
肴可及脆皮鸡烤肉饭（第13档口-吉祥美食城店),116.32175167210744,39.98352474010331,中关村,拼好饭,宵夜
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,宵夜
张亮麻辣烫·麻辣拌（万泉河路店）,116.30066037250124,39.96679173828845,中关村,拼好饭,宵夜
辣味道拉条子·剁椒鸡（第二风味北京富老八餐饮有限公司）,116.31109261763136,39.985848984349694,中关村,拼好饭,宵夜
曼玲粥(五道口店·包子·馅饼·油条),116.32788118198523,39.98653984854911,中关村,拼好饭,宵夜
赌上厨师职业生涯的炒饭！锄禾蛋炒饭·炒面·炒粉（第12档口津鑫盛美食城店）,116.3015385270665,39.97508886440194,中关村,拼好饭,宵夜
华莱士·全鸡汉堡（北京大学店）,116.30570953238454,39.98475299371824,中关村,拼好饭,宵夜
华莱士全鸡汉堡(五道口店),116.32782624855498,39.98700893404656,中关村,拼好饭,宵夜
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,宵夜
山西刀削面（中关村店）,116.3125226653172,39.97599469364965,中关村,拼好饭,宵夜
淮王小哥哥烤冷面煎饼（万泉河店）,116.30065637425476,39.966842743246175,中关村,拼好饭,宵夜
曼玲粥(五道口店·包子·馅饼·油条),116.32788118198523,39.98653984854911,中关村,拼好饭,宵夜
华莱士全鸡汉堡(五道口店),116.32782624855498,39.98700893404656,中关村,拼好饭,宵夜
他大舅东北老饭盒（第5档口庆余年美食城店）,116.3192617690876,39.97267596909383,中关村,拼好饭,宵夜
朴正喜韩式炸鸡·火鸡面（人民大学店）,116.29628833130177,39.972707981417415,中关村,拼好饭,宵夜
鸡柳大人（紫金数码园店）,116.33056224254037,39.97714413102268,中关村,拼好饭,宵夜
安徽牛肉板面,116.30065837331531,39.96681774074754,中关村,拼好饭,宵夜
肴可及脆皮鸡烤肉饭（第13档口-吉祥美食城店),116.32175167210744,39.98352474010331,中关村,拼好饭,宵夜
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,宵夜
张亮麻辣烫·麻辣拌（万泉河路店）,116.30066037250124,39.96679173828845,中关村,拼好饭,宵夜
辣味道拉条子·剁椒鸡（第二风味北京富老八餐饮有限公司）,116.31109261763136,39.985848984349694,中关村,拼好饭,宵夜
曼玲粥(五道口店·包子·馅饼·油条),116.32788118198523,39.98653984854911,中关村,拼好饭,宵夜
赌上厨师职业生涯的炒饭！锄禾蛋炒饭·炒面·炒粉（第12档口津鑫盛美食城店）,116.3015385270665,39.97508886440194,中关村,拼好饭,宵夜
华莱士·全鸡汉堡（北京大学店）,116.30570953238454,39.98475299371824,中关村,拼好饭,宵夜
华莱士全鸡汉堡(五道口店),116.32782624855498,39.98700893404656,中关村,拼好饭,宵夜
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,宵夜
山西刀削面（中关村店）,116.3125226653172,39.97599469364965,中关村,拼好饭,宵夜
淮王小哥哥烤冷面煎饼（万泉河店）,116.30065637425476,39.966842743246175,中关村,拼好饭,宵夜
曼玲粥(五道口店·包子·馅饼·油条),116.32788118198523,39.98653984854911,中关村,拼好饭,宵夜
华莱士全鸡汉堡(五道口店),116.32782624855498,39.98700893404656,中关村,拼好饭,宵夜
他大舅东北老饭盒（第5档口庆余年美食城店）,116.3192617690876,39.97267596909383,中关村,拼好饭,宵夜
朴正喜韩式炸鸡·火鸡面（人民大学店）,116.29628833130177,39.972707981417415,中关村,拼好饭,宵夜
鸡柳大人（紫金数码园店）,116.33056224254037,39.97714413102268,中关村,拼好饭,宵夜
安徽牛肉板面,116.30065837331531,39.96681774074754,中关村,拼好饭,宵夜
肴可及脆皮鸡烤肉饭（第13档口-吉祥美食城店),116.32175167210744,39.98352474010331,中关村,拼好饭,宵夜
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,宵夜
张亮麻辣烫·麻辣拌（万泉河路店）,116.30066037250124,39.96679173828845,中关村,拼好饭,宵夜
辣味道拉条子·剁椒鸡（第二风味北京富老八餐饮有限公司）,116.31109261763136,39.985848984349694,中关村,拼好饭,宵夜
曼玲粥(五道口店·包子·馅饼·油条),116.32788118198523,39.98653984854911,中关村,拼好饭,宵夜
赌上厨师职业生涯的炒饭！锄禾蛋炒饭·炒面·炒粉（第12档口津鑫盛美食城店）,116.3015385270665,39.97508886440194,中关村,拼好饭,宵夜
华莱士·全鸡汉堡（北京大学店）,116.30570953238454,39.98475299371824,中关村,拼好饭,宵夜
华莱士全鸡汉堡(五道口店),116.32782624855498,39.98700893404656,中关村,拼好饭,宵夜
驴火先生·新中式汉堡（第2档口-吉祥美食城店）,116.32155511477092,39.98360311508322,中关村,拼好饭,宵夜
山西刀削面（中关村店）,116.3125226653172,39.97599469364965,中关村,拼好饭,宵夜
淮王小哥哥烤冷面煎饼（万泉河店）,116.30065637425476,39.966842743246175,中关村,拼好饭,宵夜
曼玲粥(五道口店·包子·馅饼·油条),116.32788118198523,39.98653984854911,中关村,拼好饭,宵夜
华莱士全鸡汉堡(五道口店),116.32782624855498,39.98700893404656,中关村,拼好饭,宵夜
他大舅东北老饭盒（第5档口庆余年美食城店）,116.3192617690876,39.97267596909383,中关村,拼好饭,宵夜
朴正喜韩式炸鸡·火鸡面（人民大学店）,116.29628833130177,39.972707981417415,中关村,拼好饭,宵夜
鸡柳大人（紫金数码园店）,116.33056224254037,39.97714413102268,中关村,拼好饭,宵夜
安徽牛肉板面,116.30065837331531,39.96681774074754,中关村,拼好饭,宵夜
肴可及脆皮鸡烤肉饭（第13档口-吉祥美食城店),116.32175167210744,39.98352474010331,中关村,拼好饭,宵夜
